('冈本0.03白金超薄避套（3片装）', 'GOODS12', '4547691439628'),
('冈本0.03黄金贴身超薄避孕套（6片装）', 'GOODS13', '4547691676757'),
('冈本超润滑透薄避孕套（10片装）', 'GOODS14', '4547691770974'),
('冈本skin质感超薄避套（3片装）', 'GOODS15', '4547691239082'),
('毓婷早早孕快速检测笔', 'GOODS16', '6953123500145'),
('欧洁医用棉签（4支*24）', 'GOODS17', '6920142800150'),
('小林暖宝宝可贴（5片装）', 'GOODS731', '6923251811024'),
('小林热力轻松贴膝肘兼用（6片装）', 'GOODS732', '6923251810850'),
('汰渍全效洗衣皂202g', '82176013', '6903148157688'),
('蓝月亮手洗专用洗衣液旅行装80g', 'GOODS810', '6902022138102'),
('安速小强恢恢蟑螂屋5枚装', '0507007', '4901080200310'),
('小林护镜宝眼镜清洁纸（10片装）', 'GOODS733', '6923251811130'),
('小林衣物应急去污湿巾（便带装）4P', 'GOODS734', '4987072790458'),
('维达自然无香超韧纸手帕', 'GOODS59', '6901236374382'),
('得宝天然无香迷你纸手帕', 'GOODS60', '6947509910000'),
('洁柔Face天然无香迷你型纸手帕', 'GOODS61', '6914068020464'),
('洁柔Face天然无香迷你型纸手帕（10+2包）', 'JM075-03', '6914068015361'),
('得宝天然无香迷你纸手帕（12包装）', 'T0138B', '6947509910086'),
('维达自然无香超韧纸手帕（10+2包）', 'v0036', '6901236371725'),
('得宝天然无香抽取式纸面巾', 'GOODS62', '6947509910710'),
('维达自然无香超韧抽取式纸面巾', 'GOODS63', '6901236340288'),
('得宝天然无香抽取式纸面巾（3包装）', 'T2275', '6947509910734'),
('维达自然无香超韧抽取式纸面巾（3包装）', 'V2182', '6901236379127'),
('维达卫生纸4层卷纸180g', 'GOODS64', '6901236375198'),
('洁柔蓝128卷纸卫生纸（10卷）', 'JJ051-01', '6914068007427'),
('维达卫生纸4层卷纸180g*10', 'V4028', '6901236390610'),
('得宝清爽不粘手卫生湿巾12片装', 'T3002', '6947509910291'),
('维达温和无香卫生湿巾10片装', 'VW1009', '6901236300138'),
('姚记扑克牌9788', 'GOODS483', '6925019906379'),
('齐心固体胶PVA B2668-N 36g', 'GOODS484', '6926032326687'),
('齐心无线装订本C4503 A5 40张', 'GOODS485', '6926032345039'),
('齐心通用中性笔 GP306', 'GOODS486', '6926032353065'),
('齐心美工剪刀B2716（180mm）', 'GOODS487', '6926032327165'),
('得力水晶胶带30427（48mm*40y）', 'GOODS488', '6935205304278'),
('贝特嘉精品红包20K（6个装）', 'GOODS1044', '6947024802286'),
('居图马克杯400ml（带盖勺）', 'GOODS1', '6950125205566'),
('怡客健康水杯180ml*40', 'GOODS737', '6951048103151'),
('雷舒素色三折伞', 'L18U810', '6971263142162'),
('雷舒三折商务伞', 'L18U811', '6971263142179'),
('雷舒炫彩直骨自开伞', 'L18U813', '6971263142193'),
('雷舒一次性雨衣', 'L18U817', '6971263142421'),
('雷舒防雨鞋套', 'L18U818', '6971263142438'),
('GP超霸碱性5号电池（4粒卡装）', 'GOODS19', '4891199000034'),
('GP超霸碱性7号电池（4粒卡装）', 'GOODS20', '4891199000058'),
('公牛三维插座GN-S1120 1.8M', 'GOODS18', '6922646111787'),
('浪莎包芯丝加裆连裤袜', 'GOODS35', '6942865859758'),
('浪莎防脱丝加档连裤袜', 'GOODS36', '6942865859918'),
('浪莎女士纯棉休闲袜', 'MF4519', '6922623649333'),
('浪莎男士纯棉休闲袜', 'MF8761', '6922623652760'),
('Lovis Cafful女士一次性棉内裤（2条装）', 'GOODS39', '6939573100692'),
('Lovis Cafful男士一次性棉内裤（2条装）', 'GOODS40', '6939573100708'),
('雷舒纯棉格子毛巾', 'GOODS41', '6971263142377'),
('雷舒纯棉简约方巾', 'GOODS42', '6971263142391'),
('祥鼎简易男拖', 'GOODS1143', '6950453611909'),
('祥鼎简易女拖', 'GOODS1144', '6950453611916'),
('祥鼎亚麻居家男拖', 'GOODS1145', '6950453612937'),
('祥鼎亚麻居家女拖', 'GOODS1146', '6950453612944'),
('麦多多Ear phone 高保真耳机', 'GOODS1152', '6921002605434'),
('麦多多超薄移动电源5000mA', 'GOODS1151', '6921002620222'),
('麦多多苹果数据线1M(白色)', 'GOODS1147', '6921002603133'),
('麦多多安卓数据线1M(白色)', 'GOODS1148', '6921002604307'),
('麦多多type-c数据线1M(白色)', 'GOODS1149', '6921002648806'),
('麦多多单口旅充1A', 'GOODS1150', '6921002612302'),
